gene_id,total_exon_length,snp_count,snp_density
FBti0061444-RA,84,0,0.0
FBti0061446-RA,541,0,0.0
FBti0061449-RA,197,0,0.0
FBti0061452-RA,148,0,0.0
FBti0061467-RA,302,0,0.0
FBti0061469-RA,421,0,0.0
FBti0061470-RA,335,0,0.0
FBti0061471-RA,488,0,0.0
FBti0061472-RA,741,0,0.0
FBti0061473-RA,575,0,0.0
FBti0061474-RA,60,0,0.0
FBti0061476-RA,478,0,0.0
FBti0061477-RA,240,0,0.0
FBti0061492-RA,99,0,0.0
FBti0061493-RA,130,0,0.0
FBti0061494-RA,293,0,0.0
FBti0061496-RA,128,0,0.0
FBti0061497-RA,106,0,0.0
FBti0061498-RA,78,0,0.0
FBti0061499-RA,57,0,0.0
FBti0061500-RA,223,0,0.0
FBti0061501-RA,84,0,0.0
FBti0061503-RA,29,0,0.0
FBti0061512-RA,449,0,0.0
FBti0061514-RA,159,0,0.0
FBti0061546-RA,120,1,0.008333333333333333
FBti0061549-RA,206,0,0.0
FBti0061551-RA,199,0,0.0
FBti0061568-RA,48,0,0.0
FBti0061569-RA,49,0,0.0
FBti0061571-RA,53,0,0.0
FBti0061582-RA,337,0,0.0
FBti0061583-RA,120,0,0.0
FBti0061584-RA,421,0,0.0
FBti0061585-RA,269,0,0.0
FBti0061588-RA,256,0,0.0
FBti0061589-RA,237,0,0.0
FBti0061590-RA,254,0,0.0
FBti0061591-RA,67,0,0.0
FBti0061592-RA,68,0,0.0
FBti0061593-RA,77,0,0.0
FBti0061594-RA,114,0,0.0
FBti0061596-RA,59,2,0.03389830508474576
FBti0061599-RA,93,0,0.0
FBti0061604-RA,226,0,0.0
FBti0061605-RA,116,0,0.0
FBti0061606-RA,367,0,0.0
FBti0061608-RA,150,0,0.0
FBti0061613-RA,158,0,0.0
FBti0061615-RA,27,0,0.0
FBti0061617-RA,249,0,0.0
FBti0061622-RA,68,4,0.058823529411764705
FBti0061623-RA,69,0,0.0
FBti0061644-RA,72,0,0.0
FBti0061646-RA,86,0,0.0
FBti0061655-RA,31,0,0.0
FBti0061667-RA,401,18,0.04488778054862843
FBti0061668-RA,270,11,0.040740740740740744
FBti0061669-RA,1050,25,0.023809523809523808
FBti0061670-RA,566,12,0.02120141342756184
FBti0061671-RA,619,17,0.027463651050080775
FBti0061672-RA,105,5,0.047619047619047616
FBti0061673-RA,100,4,0.04
FBti0061674-RA,515,12,0.02330097087378641
FBti0061675-RA,50,0,0.0
FBti0061698-RA,153,0,0.0
FBti0061699-RA,102,0,0.0
FBti0061719-RA,424,7,0.01650943396226415
FBti0061720-RA,2307,62,0.026874729085392284
FBti0061721-RA,1287,53,0.041181041181041184
FBti0061747-RA,52,0,0.0
FBti0061748-RA,25,0,0.0
FBti0061749-RA,876,20,0.0228310502283105
FBti0061750-RA,493,4,0.008113590263691683
FBti0061751-RA,335,10,0.029850746268656716
FBti0061752-RA,493,13,0.02636916835699797
FBti0061753-RA,172,0,0.0
FBti0061754-RA,183,2,0.01092896174863388
FBti0061777-RA,211,3,0.014218009478672985
FBti0061778-RA,71,0,0.0
FBti0061779-RA,137,6,0.043795620437956206
FBti0061781-RA,2323,37,0.015927679724494187
FBti0061810-RA,1944,92,0.047325102880658436
FBti0061811-RA,826,24,0.029055690072639227
FBti0061812-RA,527,12,0.022770398481973434
FBti0061813-RA,645,17,0.02635658914728682
FBti0061846-RA,189,6,0.031746031746031744
FBti0061847-RA,54,3,0.05555555555555555
FBti0061848-RA,329,2,0.0060790273556231
FBti0061849-RA,106,1,0.009433962264150943
FBti0061850-RA,113,1,0.008849557522123894
FBti0061851-RA,31,0,0.0
FBti0061852-RA,325,13,0.04
FBti0061853-RA,134,1,0.007462686567164179
FBti0061877-RA,103,0,0.0
FBti0061878-RA,535,3,0.005607476635514018
FBti0061879-RA,54,2,0.037037037037037035
FBti0061880-RA,197,5,0.025380710659898477
FBti0061881-RA,436,22,0.05045871559633028
FBti0061882-RA,133,4,0.03007518796992481
FBti0061883-RA,164,0,0.0
FBti0061884-RA,96,0,0.0
FBti0061885-RA,254,0,0.0
FBti0061886-RA,124,1,0.008064516129032258
FBti0061911-RA,55,0,0.0
FBti0061912-RA,399,5,0.012531328320802004
FBti0061913-RA,121,0,0.0
FBti0061914-RA,85,0,0.0
FBti0061915-RA,67,1,0.014925373134328358
FBti0061916-RA,64,1,0.015625
FBti0061917-RA,68,0,0.0
FBti0061918-RA,70,2,0.02857142857142857
FBti0061919-RA,331,4,0.012084592145015106
FBti0061920-RA,572,17,0.02972027972027972
FBti0061940-RA,124,0,0.0
FBti0061941-RA,104,1,0.009615384615384616
FBti0061942-RA,257,2,0.007782101167315175
FBti0061943-RA,342,2,0.005847953216374269
FBti0061944-RA,123,3,0.024390243902439025
FBti0061945-RA,135,0,0.0
FBti0061946-RA,367,4,0.010899182561307902
FBti0061947-RA,358,0,0.0
FBti0061966-RA,1436,51,0.035515320334261836
FBti0061968-RA,158,0,0.0
FBti0061970-RA,124,0,0.0
FBti0061997-RA,167,0,0.0
FBti0061998-RA,594,0,0.0
FBti0061999-RA,398,0,0.0
FBti0062000-RA,362,0,0.0
FBti0062001-RA,214,0,0.0
FBti0062003-RA,155,0,0.0
FBti0062004-RA,176,0,0.0
FBti0062006-RA,55,0,0.0
FBti0062007-RA,149,0,0.0
FBti0062019-RA,137,0,0.0
FBti0062020-RA,195,0,0.0
FBti0062021-RA,81,0,0.0
FBti0062022-RA,246,0,0.0
FBti0062024-RA,186,0,0.0
FBti0062026-RA,297,0,0.0
FBti0062027-RA,102,0,0.0
FBti0062029-RA,491,0,0.0
FBti0062034-RA,441,0,0.0
FBti0062035-RA,351,0,0.0
FBti0062036-RA,444,0,0.0
FBti0062037-RA,150,0,0.0
FBti0062039-RA,77,0,0.0
FBti0062040-RA,341,0,0.0
FBti0062041-RA,344,0,0.0
FBti0062042-RA,144,0,0.0
FBti0062051-RA,58,0,0.0
FBti0062052-RA,1071,1,0.0009337068160597573
FBti0062053-RA,97,0,0.0
FBti0062054-RA,134,0,0.0
FBti0062056-RA,272,0,0.0
FBti0062058-RA,74,0,0.0
FBti0062068-RA,370,0,0.0
FBti0062077-RA,59,0,0.0
FBti0062100-RA,127,0,0.0
FBti0062103-RA,2875,0,0.0
FBti0062106-RA,1542,0,0.0
FBti0062108-RA,120,0,0.0
FBti0062111-RA,830,0,0.0
FBti0062112-RA,148,0,0.0
FBti0062136-RA,85,0,0.0
FBti0062138-RA,420,0,0.0
FBti0062143-RA,1036,0,0.0
FBti0062167-RA,1094,0,0.0
FBti0062196-RA,138,0,0.0
FBti0062197-RA,35,0,0.0
FBti0062198-RA,138,2,0.014492753623188406
FBti0062199-RA,35,0,0.0
FBti0062200-RA,105,0,0.0
FBti0062214-RA,35,0,0.0
FBti0062215-RA,138,0,0.0
FBti0062217-RA,89,1,0.011235955056179775
FBti0062218-RA,219,1,0.0045662100456621
FBti0062219-RA,351,4,0.011396011396011397
FBti0062220-RA,611,2,0.0032733224222585926
FBti0062221-RA,147,2,0.013605442176870748
FBti0062222-RA,103,0,0.0
FBti0062223-RA,50,0,0.0
FBti0062225-RA,184,4,0.021739130434782608
FBti0062226-RA,225,0,0.0
FBti0062227-RA,388,2,0.005154639175257732
FBti0062228-RA,94,0,0.0
FBti0062229-RA,255,1,0.00392156862745098
FBti0062230-RA,448,3,0.006696428571428571
FBti0062231-RA,443,4,0.009029345372460496
FBti0062232-RA,75,2,0.02666666666666667
FBti0062240-RA,496,0,0.0
FBti0062241-RA,378,0,0.0
FBti0062258-RA,50,0,0.0
FBti0062259-RA,72,3,0.041666666666666664
FBti0062260-RA,69,3,0.043478260869565216
FBti0062261-RA,64,0,0.0
FBti0062271-RA,47,0,0.0
FBti0062272-RA,94,0,0.0
FBti0062273-RA,362,0,0.0
FBti0062274-RA,194,0,0.0
FBti0062279-RA,95,0,0.0
FBti0062283-RA,160,0,0.0
FBti0062284-RA,158,0,0.0
FBti0062285-RA,40,1,0.025
FBti0062286-RA,191,0,0.0
FBti0062287-RA,44,0,0.0
FBti0062297-RA,178,0,0.0
FBti0062298-RA,114,0,0.0
FBti0062299-RA,54,0,0.0
FBti0062328-RA,108,0,0.0
FBti0062347-RA,7176,0,0.0
FBti0062349-RA,102,0,0.0
FBti0062350-RA,270,4,0.014814814814814815
FBti0062351-RA,132,0,0.0
FBti0062352-RA,9682,139,0.014356537905391448
FBti0062353-RA,9610,64,0.006659729448491155
FBti0062382-RA,4168,0,0.0
FBti0062383-RA,2602,0,0.0
FBti0062384-RA,113,1,0.008849557522123894
FBti0062385-RA,1549,6,0.003873466752743706
FBti0062386-RA,37,0,0.0
FBti0062410-RA,318,5,0.015723270440251572
FBti0062411-RA,220,4,0.01818181818181818
FBti0062412-RA,147,8,0.05442176870748299
FBti0062413-RA,736,20,0.02717391304347826
FBti0062414-RA,1664,49,0.029447115384615384
FBti0062415-RA,2841,22,0.007743752199929602
FBti0062416-RA,1041,10,0.009606147934678195
FBti0062417-RA,4424,79,0.017857142857142856
FBti0062418-RA,4459,70,0.015698587127158554
FBti0062435-RA,3030,0,0.0
FBti0062436-RA,299,0,0.0
FBti0062437-RA,299,0,0.0
FBti0062438-RA,323,0,0.0
FBti0062439-RA,325,0,0.0
FBti0062440-RA,1275,23,0.01803921568627451
FBti0062441-RA,555,3,0.005405405405405406
FBti0062442-RA,1432,10,0.006983240223463687
FBti0062443-RA,128,4,0.03125
FBti0062474-RA,1505,35,0.023255813953488372
FBti0062476-RA,491,3,0.006109979633401222
FBti0062477-RA,1731,26,0.015020219526285385
FBti0062478-RA,236,5,0.0211864406779661
FBti0062479-RA,268,5,0.018656716417910446
FBti0062480-RA,2809,23,0.008187967248131008
FBti0062566-RA,292,0,0.0
FBti0062631-RA,837,0,0.0
FBti0062632-RA,227,0,0.0
FBti0062633-RA,368,0,0.0
FBti0062635-RA,62,0,0.0
FBti0062654-RA,336,0,0.0
FBti0062657-RA,31,2,0.06451612903225806
FBti0062658-RA,4558,0,0.0
FBti0062660-RA,233,0,0.0
FBti0062661-RA,106,0,0.0
FBti0062662-RA,309,0,0.0
FBti0062675-RA,242,0,0.0
FBti0062677-RA,110,0,0.0
FBti0062678-RA,784,0,0.0
FBti0062679-RA,40,0,0.0
FBti0062680-RA,129,0,0.0
FBti0062682-RA,99,0,0.0
FBti0062684-RA,399,0,0.0
FBti0062701-RA,838,4,0.00477326968973747
FBti0062703-RA,53,0,0.0
FBti0062704-RA,93,1,0.010752688172043012
FBti0062706-RA,724,3,0.004143646408839779
FBti0062708-RA,52,0,0.0
FBti0062709-RA,383,5,0.013054830287206266
FBti0062710-RA,116,0,0.0
FBti0062711-RA,310,5,0.016129032258064516
FBti0062712-RA,65,0,0.0
FBti0062713-RA,94,0,0.0
FBti0062714-RA,266,0,0.0
FBti0062715-RA,506,2,0.003952569169960474
FBti0062716-RA,49,0,0.0
FBti0062717-RA,104,0,0.0
FBti0062718-RA,139,0,0.0
FBti0062719-RA,897,0,0.0
FBti0062720-RA,255,2,0.00784313725490196
FBti0062721-RA,84,0,0.0
FBti0062733-RA,425,5,0.011764705882352941
FBti0062735-RA,151,0,0.0
FBti0062736-RA,129,0,0.0
FBti0062738-RA,620,4,0.0064516129032258064
FBti0062739-RA,99,0,0.0
FBti0062740-RA,49,0,0.0
FBti0062743-RA,102,2,0.0196078431372549
FBti0062748-RA,82,0,0.0
FBti0062760-RA,33,0,0.0
FBti0062761-RA,116,0,0.0
FBti0062762-RA,406,1,0.0024630541871921183
FBti0062763-RA,45,0,0.0
FBti0062765-RA,412,2,0.0048543689320388345
FBti0062766-RA,453,4,0.008830022075055188
FBti0062768-RA,122,1,0.00819672131147541
FBti0062769-RA,107,1,0.009345794392523364
FBti0062770-RA,34,0,0.0
FBti0062771-RA,129,1,0.007751937984496124
FBti0062772-RA,277,0,0.0
FBti0062783-RA,109,1,0.009174311926605505
FBti0062784-RA,102,1,0.00980392156862745
FBti0062785-RA,279,1,0.0035842293906810036
FBti0062787-RA,129,0,0.0
FBti0062789-RA,94,0,0.0
FBti0062794-RA,7196,0,0.0
FBti0062808-RA,871,9,0.010332950631458095
FBti0062809-RA,73,0,0.0
FBti0062810-RA,70,1,0.014285714285714285
FBti0062812-RA,49,0,0.0
FBti0062813-RA,359,3,0.008356545961002786
FBti0062825-RA,4041,0,0.0
FBti0062826-RA,332,0,0.0
FBti0062827-RA,82,0,0.0
FBti0062828-RA,788,0,0.0
FBti0062831-RA,964,5,0.005186721991701245
FBti0062833-RA,27,0,0.0
FBti0062835-RA,127,0,0.0
FBti0062837-RA,102,0,0.0
FBti0062838-RA,223,2,0.008968609865470852
FBti0062839-RA,964,0,0.0
FBti0062856-RA,4253,23,0.005407947331295556
FBti0062857-RA,1221,7,0.005733005733005733
FBti0062858-RA,1175,0,0.0
FBti0062860-RA,1175,0,0.0
FBti0062861-RA,6006,0,0.0
FBti0062862-RA,157,3,0.01910828025477707
FBti0062863-RA,74,0,0.0
FBti0062865-RA,288,0,0.0
FBti0062867-RA,288,0,0.0
FBti0062868-RA,27,1,0.037037037037037035
FBti0062869-RA,230,1,0.004347826086956522
FBti0062879-RA,384,0,0.0
FBti0062880-RA,566,8,0.014134275618374558
FBti0062881-RA,102,0,0.0
FBti0062888-RA,791,0,0.0
FBti0062889-RA,184,0,0.0
FBti0062891-RA,285,0,0.0
FBti0062897-RA,51,5,0.09803921568627451
FBti0062898-RA,662,12,0.01812688821752266
FBti0062899-RA,431,0,0.0
FBti0062900-RA,493,1,0.002028397565922921
FBti0062901-RA,47,2,0.0425531914893617
FBti0062902-RA,400,1,0.0025
FBti0062903-RA,159,0,0.0
FBti0062904-RA,241,0,0.0
FBti0062905-RA,378,2,0.005291005291005291
FBti0062906-RA,503,2,0.003976143141153081
FBti0062907-RA,182,1,0.005494505494505495
FBti0062908-RA,54,0,0.0
FBti0062909-RA,49,0,0.0
FBti0062915-RA,509,0,0.0
FBti0062916-RA,145,1,0.006896551724137931
FBti0062917-RA,1478,0,0.0
FBti0062918-RA,177,1,0.005649717514124294
FBti0062919-RA,1539,0,0.0
FBti0062920-RA,55,0,0.0
FBti0062921-RA,1539,0,0.0
FBti0062922-RA,175,2,0.011428571428571429
FBti0062924-RA,161,0,0.0
FBti0062926-RA,440,2,0.004545454545454545
FBti0062927-RA,1175,0,0.0
FBti0062940-RA,288,0,0.0
FBti0062942-RA,288,0,0.0
FBti0062943-RA,288,0,0.0
FBti0062945-RA,181,0,0.0
FBti0062946-RA,460,0,0.0
FBti0062959-RA,105,0,0.0
FBti0062960-RA,31,0,0.0
FBti0062961-RA,55,0,0.0
FBti0062964-RA,51,0,0.0
FBti0062965-RA,443,0,0.0
FBti0062966-RA,396,0,0.0
FBti0062967-RA,53,0,0.0
FBti0062977-RA,463,1,0.0021598272138228943
FBti0062978-RA,101,0,0.0
FBti0062979-RA,272,0,0.0
FBti0062980-RA,33,1,0.030303030303030304
FBti0062981-RA,39,0,0.0
FBti0062982-RA,39,0,0.0
FBti0062994-RA,151,0,0.0
FBti0062995-RA,265,0,0.0
FBti0062996-RA,147,0,0.0
FBti0062997-RA,42,1,0.023809523809523808
FBti0062998-RA,283,0,0.0
FBti0062999-RA,71,0,0.0
FBti0063000-RA,347,0,0.0
FBti0063001-RA,256,0,0.0
FBti0063002-RA,51,5,0.09803921568627451
FBti0063003-RA,289,0,0.0
FBti0063004-RA,55,1,0.01818181818181818
FBti0063008-RA,381,0,0.0
FBti0063024-RA,323,0,0.0
FBti0063036-RA,399,0,0.0
FBti0063037-RA,54,0,0.0
FBti0063044-RA,122,0,0.0
FBti0063302-RA,62,0,0.0
FBti0063303-RA,59,1,0.01694915254237288
FBti0063304-RA,54,0,0.0
FBti0063305-RA,48,0,0.0
FBti0063306-RA,47,0,0.0
FBti0063307-RA,47,0,0.0
FBti0063309-RA,54,0,0.0
FBti0063322-RA,102,3,0.029411764705882353
FBti0063323-RA,408,8,0.0196078431372549
FBti0063324-RA,381,14,0.03674540682414698
FBti0063325-RA,96,1,0.010416666666666666
FBti0063326-RA,316,9,0.028481012658227847
FBti0063327-RA,422,0,0.0
FBti0063328-RA,50,1,0.02
FBti0063331-RA,486,0,0.0
FBti0063332-RA,291,10,0.03436426116838488
FBti0063335-RA,358,8,0.0223463687150838
FBti0063336-RA,64,2,0.03125
FBti0063337-RA,504,19,0.037698412698412696
FBti0063338-RA,102,4,0.0392156862745098
FBti0063351-RA,409,6,0.014669926650366748
FBti0063355-RA,66,2,0.030303030303030304
FBti0063369-RA,677,2,0.0029542097488921715
FBti0063370-RA,405,1,0.0024691358024691358
FBti0063371-RA,178,0,0.0
FBti0063372-RA,391,3,0.0076726342710997444
FBti0063373-RA,240,3,0.0125
FBti0063374-RA,47,0,0.0
FBti0063375-RA,137,0,0.0
FBti0063376-RA,516,10,0.01937984496124031
FBti0063377-RA,54,0,0.0
FBti0063378-RA,478,6,0.012552301255230125
FBti0063379-RA,68,0,0.0
FBti0063380-RA,89,0,0.0
FBti0063382-RA,1465,14,0.00955631399317406
FBti0063383-RA,163,1,0.006134969325153374
FBti0063384-RA,48,1,0.020833333333333332
FBti0063385-RA,132,0,0.0
FBti0063386-RA,66,1,0.015151515151515152
FBti0063387-RA,144,1,0.006944444444444444
FBti0063388-RA,420,3,0.007142857142857143
FBti0063396-RA,511,4,0.007827788649706457
FBti0063398-RA,114,1,0.008771929824561403
FBti0063399-RA,245,3,0.012244897959183673
FBti0063400-RA,184,1,0.005434782608695652
FBti0063401-RA,56,1,0.017857142857142856
FBti0063402-RA,475,3,0.00631578947368421
FBti0063403-RA,266,4,0.015037593984962405
FBti0063404-RA,44,0,0.0
FBti0063405-RA,116,0,0.0
FBti0063406-RA,432,0,0.0
FBti0063408-RA,185,0,0.0
FBti0063410-RA,56,0,0.0
FBti0063411-RA,45,0,0.0
FBti0063412-RA,225,0,0.0
FBti0063413-RA,84,0,0.0
FBti0063414-RA,77,0,0.0
FBti0063419-RA,190,2,0.010526315789473684
FBti0063420-RA,313,2,0.006389776357827476
FBti0063421-RA,110,0,0.0
FBti0063422-RA,296,2,0.006756756756756757
FBti0063423-RA,147,3,0.02040816326530612
FBti0063424-RA,206,1,0.0048543689320388345
FBti0063425-RA,3451,17,0.0049261083743842365
FBti0063426-RA,638,2,0.003134796238244514
FBti0063427-RA,63,0,0.0
FBti0063428-RA,197,4,0.02030456852791878
FBti0063429-RA,200,3,0.015
FBti0063430-RA,328,10,0.03048780487804878
FBti0063434-RA,449,2,0.004454342984409799
FBti0063443-RA,625,2,0.0032
FBti0063444-RA,48,0,0.0
FBti0063445-RA,248,4,0.016129032258064516
FBti0063446-RA,2354,5,0.0021240441801189465
FBti0063447-RA,1325,1,0.0007547169811320754
FBti0063448-RA,4578,98,0.021406727828746176
FBti0063450-RA,2361,8,0.0033883947479881405
FBti0063451-RA,94,2,0.02127659574468085
FBti0063452-RA,843,6,0.0071174377224199285
FBti0063469-RA,485,0,0.0
FBti0063470-RA,70,0,0.0
FBti0063471-RA,359,0,0.0
FBti0063472-RA,255,0,0.0
FBti0063473-RA,157,0,0.0
FBti0063474-RA,106,0,0.0
FBti0063475-RA,71,0,0.0
FBti0063476-RA,308,0,0.0
FBti0063477-RA,62,0,0.0
FBti0063490-RA,198,2,0.010101010101010102
FBti0063492-RA,225,0,0.0
FBti0063494-RA,365,0,0.0
FBti0063495-RA,138,0,0.0
FBti0063496-RA,616,0,0.0
FBti0063497-RA,178,0,0.0
FBti0063499-RA,320,0,0.0
FBti0063500-RA,62,0,0.0
FBti0063501-RA,318,0,0.0
FBti0063502-RA,244,0,0.0
FBti0063512-RA,95,0,0.0
FBti0063513-RA,309,0,0.0
FBti0063514-RA,812,0,0.0
FBti0063516-RA,1084,14,0.012915129151291513
FBti0063517-RA,1086,11,0.010128913443830571
FBti0063518-RA,349,0,0.0
FBti0063519-RA,100,0,0.0
FBti0063522-RA,476,0,0.0
FBti0063523-RA,964,1,0.001037344398340249
FBti0063524-RA,81,1,0.012345679012345678
FBti0063525-RA,255,0,0.0
FBti0063526-RA,71,2,0.028169014084507043
FBti0063527-RA,322,0,0.0
FBti0063528-RA,57,0,0.0
FBti0063529-RA,42,2,0.047619047619047616
FBti0063530-RA,35,0,0.0
FBti0063531-RA,481,0,0.0
FBti0063532-RA,360,0,0.0
FBti0063537-RA,534,0,0.0
FBti0063538-RA,445,0,0.0
FBti0063539-RA,317,0,0.0
FBti0063540-RA,1158,0,0.0
FBti0063541-RA,145,0,0.0
FBti0063542-RA,253,0,0.0
FBti0063543-RA,65,0,0.0
FBti0063544-RA,129,0,0.0
FBti0063545-RA,195,0,0.0
FBti0063546-RA,239,0,0.0
FBti0063547-RA,195,0,0.0
FBti0063548-RA,65,1,0.015384615384615385
FBti0063549-RA,744,2,0.002688172043010753
FBti0063550-RA,281,2,0.0071174377224199285
FBti0063551-RA,195,0,0.0
FBti0063552-RA,293,0,0.0
FBti0063553-RA,496,5,0.010080645161290322
FBti0063554-RA,293,0,0.0
FBti0063560-RA,114,0,0.0
FBti0063562-RA,100,0,0.0
FBti0063564-RA,38,0,0.0
FBti0063565-RA,2361,0,0.0
FBti0063568-RA,262,6,0.022900763358778626
FBti0063569-RA,249,1,0.004016064257028112
FBti0063570-RA,227,2,0.00881057268722467
FBti0063571-RA,362,5,0.013812154696132596
FBti0063572-RA,72,0,0.0
FBti0063573-RA,688,5,0.007267441860465116
FBti0063574-RA,79,1,0.012658227848101266
FBti0063575-RA,88,1,0.011363636363636364
FBti0063576-RA,569,5,0.008787346221441126
FBti0063577-RA,64,0,0.0
FBti0063578-RA,295,3,0.010169491525423728
FBti0063589-RA,177,0,0.0
FBti0063590-RA,341,2,0.005865102639296188
FBti0063591-RA,349,3,0.008595988538681949
FBti0063592-RA,42,0,0.0
FBti0063593-RA,159,2,0.012578616352201259
FBti0063594-RA,516,0,0.0
FBti0063595-RA,57,0,0.0
FBti0063596-RA,343,0,0.0
FBti0063597-RA,294,2,0.006802721088435374
FBti0063598-RA,143,0,0.0
FBti0063599-RA,64,0,0.0
FBti0063600-RA,207,0,0.0
FBti0063601-RA,91,0,0.0
FBti0063602-RA,494,0,0.0
FBti0063603-RA,310,1,0.0032258064516129032
FBti0063604-RA,66,0,0.0
FBti0063605-RA,61,0,0.0
FBti0063606-RA,265,0,0.0
FBti0063607-RA,230,1,0.004347826086956522
FBti0063617-RA,450,0,0.0
FBti0063618-RA,76,0,0.0
FBti0063633-RA,793,0,0.0
FBti0063634-RA,357,0,0.0
FBti0063635-RA,192,0,0.0
FBti0063636-RA,345,0,0.0
FBti0063637-RA,68,0,0.0
FBti0063638-RA,84,0,0.0
FBti0063639-RA,481,0,0.0
FBti0063640-RA,478,0,0.0
FBti0063641-RA,351,0,0.0
FBti0063642-RA,331,0,0.0
FBti0063651-RA,122,0,0.0
FBti0063653-RA,72,0,0.0
FBti0063654-RA,178,0,0.0
FBti0063655-RA,112,0,0.0
FBti0063656-RA,215,0,0.0
FBti0063658-RA,107,0,0.0
FBti0063669-RA,261,0,0.0
FBti0063670-RA,37,1,0.02702702702702703
FBti0063671-RA,85,0,0.0
FBti0063678-RA,498,0,0.0
FBti0063693-RA,58,3,0.05172413793103448
FBti0063694-RA,360,0,0.0
FBti0063712-RA,616,0,0.0
FBti0063729-RA,538,0,0.0
FBti0063732-RA,791,0,0.0
FBti0063734-RA,791,0,0.0
FBti0063735-RA,791,0,0.0
FBti0063736-RA,346,0,0.0
FBti0063737-RA,267,0,0.0
FBti0063738-RA,388,0,0.0
FBti0063901-RA,38,1,0.02631578947368421
FBti0063906-RA,67,0,0.0
FBti0063943-RA,46,1,0.021739130434782608
FBti0063956-RA,7762,13,0.0016748260757536717
FBti0063957-RA,159,4,0.025157232704402517
FBti0063958-RA,157,3,0.01910828025477707
FBti0063972-RA,361,1,0.002770083102493075
FBti0063973-RA,113,0,0.0
FBti0063974-RA,326,0,0.0
FBti0063975-RA,470,3,0.006382978723404255
FBti0063977-RA,515,4,0.007766990291262136
FBti0063979-RA,461,2,0.004338394793926247
FBti0063980-RA,182,0,0.0
FBti0063981-RA,95,0,0.0
FBti0063991-RA,445,3,0.006741573033707865
FBti0063992-RA,131,2,0.015267175572519083
FBti0063993-RA,56,0,0.0
FBti0063994-RA,430,0,0.0
FBti0063995-RA,82,0,0.0
FBti0063996-RA,27,0,0.0
FBti0063997-RA,127,0,0.0
FBti0063998-RA,183,1,0.00546448087431694
FBti0063999-RA,174,0,0.0
FBti0064000-RA,101,2,0.019801980198019802
FBti0064001-RA,1058,3,0.002835538752362949
FBti0064003-RA,58,0,0.0
FBti0064013-RA,292,1,0.003424657534246575
FBti0064014-RA,51,0,0.0
FBti0064015-RA,161,1,0.006211180124223602
FBti0064016-RA,228,1,0.0043859649122807015
FBti0064017-RA,54,0,0.0
FBti0064018-RA,116,1,0.008620689655172414
FBti0064019-RA,57,1,0.017543859649122806
FBti0064020-RA,342,2,0.005847953216374269
FBti0064021-RA,501,6,0.011976047904191617
FBti0064023-RA,136,1,0.007352941176470588
FBti0064033-RA,88,0,0.0
FBti0064034-RA,109,0,0.0
FBti0064035-RA,235,1,0.00425531914893617
FBti0064036-RA,123,1,0.008130081300813009
FBti0064037-RA,388,0,0.0
FBti0064039-RA,418,1,0.0023923444976076554
FBti0064040-RA,459,0,0.0
FBti0064041-RA,287,2,0.006968641114982578
FBti0064042-RA,130,1,0.007692307692307693
FBti0064044-RA,166,0,0.0
FBti0064062-RA,75,1,0.013333333333333334
FBti0064063-RA,342,2,0.005847953216374269
FBti0064064-RA,333,1,0.003003003003003003
FBti0064065-RA,75,4,0.05333333333333334
FBti0064066-RA,360,5,0.013888888888888888
FBti0064067-RA,154,0,0.0
FBti0064068-RA,102,0,0.0
FBti0064070-RA,253,1,0.003952569169960474
FBti0064074-RA,153,0,0.0
FBti0064075-RA,288,0,0.0
FBti0064084-RA,279,0,0.0
FBti0064085-RA,414,0,0.0
FBti0064086-RA,84,4,0.047619047619047616
FBti0064087-RA,359,0,0.0
FBti0064088-RA,204,0,0.0
FBti0064089-RA,376,0,0.0
FBti0064090-RA,159,0,0.0
FBti0064091-RA,358,0,0.0
FBti0064092-RA,1539,0,0.0
FBti0064093-RA,737,0,0.0
FBti0064102-RA,1539,0,0.0
FBti0064103-RA,246,0,0.0
FBti0064105-RA,459,0,0.0
FBti0064107-RA,542,0,0.0
FBti0064109-RA,461,0,0.0
FBti0064111-RA,161,0,0.0
FBti0064112-RA,78,0,0.0
FBti0064113-RA,78,0,0.0
FBti0064114-RA,69,0,0.0
FBti0064115-RA,128,0,0.0
FBti0064130-RA,1017,4,0.003933136676499509
FBti0064131-RA,471,0,0.0
FBti0064132-RA,69,0,0.0
FBti0064133-RA,373,0,0.0
FBti0064134-RA,107,0,0.0
FBti0064152-RA,58,1,0.017241379310344827
FBti0064153-RA,41,0,0.0
FBti0064154-RA,3406,6,0.0017615971814445098
FBti0064157-RA,657,0,0.0
FBti0064159-RA,66,0,0.0
FBti0064160-RA,129,0,0.0
FBti0064172-RA,129,0,0.0
FBti0064173-RA,87,0,0.0
FBti0064175-RA,123,0,0.0
FBti0064176-RA,886,0,0.0
FBti0064177-RA,43,0,0.0
FBti0064178-RA,69,0,0.0
FBti0064179-RA,77,0,0.0
FBti0064180-RA,73,1,0.0136986301369863
FBti0064190-RA,66,3,0.045454545454545456
FBti0064192-RA,134,0,0.0
FBti0064194-RA,274,0,0.0
FBti0064203-RA,89,0,0.0
FBti0064204-RA,69,0,0.0
FBti0064205-RA,249,0,0.0
FBti0064206-RA,462,0,0.0
FBti0064207-RA,413,0,0.0
FBti0064208-RA,74,2,0.02702702702702703
FBti0064209-RA,57,1,0.017543859649122806
FBti0064210-RA,133,4,0.03007518796992481
