gene_id,snp_density,expression_level
FBti0061499-RA,0.0,0.0
FBti0061500-RA,0.0,0.0
FBti0061501-RA,0.0,0.0
FBti0061503-RA,0.0,0.0
FBti0061512-RA,0.0,0.0
FBti0061514-RA,0.0,0.0
FBti0061546-RA,0.0083333333333333,0.0
FBti0061549-RA,0.0,0.0
FBti0061551-RA,0.0,0.0
FBti0061568-RA,0.0,0.0
FBti0061569-RA,0.0,0.0
FBti0061571-RA,0.0,0.0
FBti0061582-RA,0.0,0.0
FBti0061583-RA,0.0,0.0
FBti0061584-RA,0.0,0.0
FBti0061585-RA,0.0,0.0
FBti0061588-RA,0.0,0.0
FBti0061589-RA,0.0,0.0
FBti0061590-RA,0.0,0.0
FBti0061591-RA,0.0,0.0
FBti0061592-RA,0.0,0.0
FBti0061593-RA,0.0,0.0
FBti0061594-RA,0.0,0.0
FBti0061596-RA,0.0338983050847457,0.0
FBti0061599-RA,0.0,0.0
FBti0061604-RA,0.0,0.0
FBti0061605-RA,0.0,0.0
FBti0061606-RA,0.0,0.0
FBti0061608-RA,0.0,0.0
FBti0061613-RA,0.0,0.0
FBti0061615-RA,0.0,0.0
FBti0061617-RA,0.0,0.0
FBti0061622-RA,0.0588235294117647,0.0
FBti0061623-RA,0.0,0.0
FBti0061644-RA,0.0,0.0
FBti0061646-RA,0.0,0.0
FBti0061655-RA,0.0,0.0
FBti0061667-RA,0.0448877805486284,0.0
FBti0061668-RA,0.0407407407407407,0.0
FBti0061669-RA,0.0238095238095238,0.0
FBti0061670-RA,0.0212014134275618,0.0
FBti0061671-RA,0.0274636510500807,0.0
FBti0061672-RA,0.0476190476190476,0.0
FBti0061673-RA,0.04,0.0
FBti0061674-RA,0.0233009708737864,0.0
FBti0061675-RA,0.0,0.0
FBti0061698-RA,0.0,0.0
FBti0061699-RA,0.0,0.0
FBti0061719-RA,0.0165094339622641,0.0
FBti0061720-RA,0.0268747290853922,0.0
FBti0061721-RA,0.0411810411810411,0.0
FBti0061747-RA,0.0,0.0
FBti0061748-RA,0.0,0.0
FBti0061749-RA,0.0228310502283105,0.0
FBti0061750-RA,0.0081135902636916,0.0
FBti0061751-RA,0.0298507462686567,0.0
FBti0061752-RA,0.0263691683569979,0.0
FBti0061753-RA,0.0,0.0
FBti0061754-RA,0.0109289617486338,0.0
FBti0061777-RA,0.0142180094786729,0.0
FBti0061778-RA,0.0,0.0
FBti0061779-RA,0.0437956204379562,0.0
FBti0061781-RA,0.0159276797244941,0.0
FBti0061810-RA,0.0473251028806584,0.0
FBti0061811-RA,0.0290556900726392,0.0
FBti0061812-RA,0.0227703984819734,0.0
FBti0061813-RA,0.0263565891472868,0.0
FBti0061846-RA,0.0317460317460317,0.0
FBti0061847-RA,0.0555555555555555,0.0
FBti0061848-RA,0.0060790273556231,0.0
FBti0061849-RA,0.0094339622641509,0.0
FBti0061850-RA,0.0088495575221238,0.0
FBti0061851-RA,0.0,0.0
FBti0061852-RA,0.04,0.0
FBti0061853-RA,0.0074626865671641,0.0
FBti0061877-RA,0.0,0.0
FBti0061878-RA,0.005607476635514,0.0
FBti0061879-RA,0.037037037037037,0.0
FBti0061880-RA,0.0253807106598984,0.0
FBti0061881-RA,0.0504587155963302,0.0
FBti0061882-RA,0.0300751879699248,0.0
FBti0061883-RA,0.0,0.0
FBti0061884-RA,0.0,0.0
FBti0061885-RA,0.0,0.0
FBti0061886-RA,0.0080645161290322,0.0
FBti0061911-RA,0.0,0.0
FBti0061912-RA,0.012531328320802,0.0
FBti0061913-RA,0.0,0.0
FBti0061914-RA,0.0,0.0
FBti0061915-RA,0.0149253731343283,0.0
FBti0061916-RA,0.015625,0.0
FBti0061917-RA,0.0,0.0
FBti0061918-RA,0.0285714285714285,0.0
FBti0061919-RA,0.0120845921450151,0.0
FBti0061920-RA,0.0297202797202797,0.0
FBti0061940-RA,0.0,0.0
FBti0061941-RA,0.0096153846153846,0.0
FBti0061942-RA,0.0077821011673151,0.0
FBti0061943-RA,0.0058479532163742,0.0
FBti0061944-RA,0.024390243902439,0.0
FBti0061945-RA,0.0,0.0
FBti0061946-RA,0.0108991825613079,0.0
FBti0061947-RA,0.0,0.0
FBti0061966-RA,0.0355153203342618,0.0
FBti0061968-RA,0.0,0.0
FBti0061970-RA,0.0,0.0
FBti0061997-RA,0.0,0.0
FBti0061998-RA,0.0,0.0
FBti0061999-RA,0.0,0.0
FBti0062000-RA,0.0,0.0
FBti0062001-RA,0.0,0.0
FBti0062003-RA,0.0,0.0
FBti0062004-RA,0.0,0.0
FBti0062006-RA,0.0,0.0
FBti0062007-RA,0.0,0.0
FBti0062019-RA,0.0,0.0
FBti0062020-RA,0.0,0.0
FBti0062021-RA,0.0,0.0
FBti0062022-RA,0.0,0.0
FBti0062024-RA,0.0,0.0
FBti0062026-RA,0.0,0.0
FBti0062027-RA,0.0,0.0
FBti0062029-RA,0.0,0.0
FBti0062034-RA,0.0,0.0
FBti0062035-RA,0.0,0.0
FBti0062036-RA,0.0,0.0
FBti0062037-RA,0.0,0.0
FBti0062039-RA,0.0,0.0
FBti0062040-RA,0.0,0.0
FBti0062041-RA,0.0,0.0
FBti0062042-RA,0.0,0.0
FBti0062051-RA,0.0,0.0
FBti0062052-RA,0.0009337068160597,0.0
FBti0062053-RA,0.0,0.0
FBti0062054-RA,0.0,0.0
FBti0062056-RA,0.0,0.0
FBti0062058-RA,0.0,0.0
FBti0062068-RA,0.0,0.0
FBti0062077-RA,0.0,0.0
FBti0062100-RA,0.0,0.0
FBti0062103-RA,0.0,0.0
FBti0062106-RA,0.0,0.0
FBti0062108-RA,0.0,0.0
FBti0062111-RA,0.0,0.0
FBti0062112-RA,0.0,0.0
FBti0062136-RA,0.0,0.0
FBti0062138-RA,0.0,0.0
FBti0062143-RA,0.0,0.0
FBti0062167-RA,0.0,0.0
FBti0062196-RA,0.0,0.0
FBti0062197-RA,0.0,0.0
FBti0062198-RA,0.0144927536231884,0.0
FBti0062199-RA,0.0,0.0
FBti0062200-RA,0.0,0.0
FBti0062214-RA,0.0,0.0
FBti0062215-RA,0.0,0.0
FBti0062217-RA,0.0112359550561797,0.0
FBti0062218-RA,0.0045662100456621,0.0
FBti0062219-RA,0.0113960113960113,0.0
FBti0062220-RA,0.0032733224222585,0.0
FBti0062221-RA,0.0136054421768707,0.0
FBti0062222-RA,0.0,0.0
FBti0062223-RA,0.0,0.0
FBti0062225-RA,0.0217391304347826,0.0
FBti0062226-RA,0.0,0.0
FBti0062227-RA,0.0051546391752577,0.0
FBti0062228-RA,0.0,0.0
FBti0062229-RA,0.0039215686274509,0.0
FBti0062230-RA,0.0066964285714285,0.0
FBti0062231-RA,0.0090293453724604,0.0
FBti0062232-RA,0.0266666666666666,0.0
FBti0062240-RA,0.0,0.0
FBti0062241-RA,0.0,0.0
FBti0062258-RA,0.0,0.0
FBti0062259-RA,0.0416666666666666,0.0
FBti0062260-RA,0.0434782608695652,0.0
FBti0062261-RA,0.0,0.0
FBti0062271-RA,0.0,0.0
FBti0062272-RA,0.0,0.0
FBti0062273-RA,0.0,0.0
FBti0062274-RA,0.0,0.0
FBti0062279-RA,0.0,0.0
FBti0062283-RA,0.0,0.0
FBti0062284-RA,0.0,0.0
FBti0062285-RA,0.025,0.0
FBti0062286-RA,0.0,0.0
FBti0062287-RA,0.0,0.0
FBti0062297-RA,0.0,0.0
FBti0062298-RA,0.0,0.0
FBti0062299-RA,0.0,0.0
FBti0062328-RA,0.0,0.0
FBti0062347-RA,0.0,0.0
FBti0062349-RA,0.0,0.0
FBti0062350-RA,0.0148148148148148,0.0
FBti0062351-RA,0.0,0.0
FBti0062352-RA,0.0143565379053914,0.0
FBti0062353-RA,0.0066597294484911,0.0
FBti0062382-RA,0.0,0.0
FBti0062383-RA,0.0,0.0
FBti0062384-RA,0.0088495575221238,0.0
FBti0062385-RA,0.0038734667527437,0.0
FBti0062386-RA,0.0,0.0
FBti0062410-RA,0.0157232704402515,0.0
FBti0062411-RA,0.0181818181818181,0.0
FBti0062412-RA,0.0544217687074829,0.0
FBti0062413-RA,0.0271739130434782,0.0
FBti0062414-RA,0.0294471153846153,0.0
FBti0062415-RA,0.0077437521999296,0.0
FBti0062416-RA,0.0096061479346781,0.0
FBti0062417-RA,0.0178571428571428,0.0
FBti0062418-RA,0.0156985871271585,0.0
FBti0062435-RA,0.0,0.0
FBti0062436-RA,0.0,0.0
FBti0062437-RA,0.0,0.0
FBti0062438-RA,0.0,0.0
FBti0062439-RA,0.0,0.0
FBti0062440-RA,0.0180392156862745,0.0
FBti0062441-RA,0.0054054054054054,0.0
FBti0062442-RA,0.0069832402234636,0.0
FBti0062443-RA,0.03125,0.0
FBti0062474-RA,0.0232558139534883,0.0
FBti0062476-RA,0.0061099796334012,0.0
FBti0062477-RA,0.0150202195262853,0.0
FBti0062478-RA,0.0211864406779661,0.0
FBti0062479-RA,0.0186567164179104,0.0
FBti0062480-RA,0.008187967248131,0.0
FBti0062566-RA,0.0,0.0
FBti0062631-RA,0.0,0.0
FBti0062632-RA,0.0,0.0
FBti0062633-RA,0.0,0.0
FBti0062635-RA,0.0,0.0
FBti0062654-RA,0.0,0.0
FBti0062657-RA,0.064516129032258,0.0
FBti0062658-RA,0.0,0.0
FBti0062660-RA,0.0,0.0
FBti0062661-RA,0.0,0.0
FBti0062662-RA,0.0,0.0
FBti0062675-RA,0.0,0.0
FBti0062677-RA,0.0,0.0
FBti0062678-RA,0.0,0.0
FBti0062679-RA,0.0,0.0
FBti0062680-RA,0.0,0.0
FBti0062682-RA,0.0,0.0
FBti0062684-RA,0.0,0.0
FBti0062701-RA,0.0047732696897374,0.0
FBti0062703-RA,0.0,0.0
FBti0062704-RA,0.010752688172043,0.0
FBti0062706-RA,0.0041436464088397,0.0
FBti0062708-RA,0.0,0.0
FBti0062709-RA,0.0130548302872062,0.0
FBti0062710-RA,0.0,0.0
FBti0062711-RA,0.0161290322580645,0.0
FBti0062712-RA,0.0,0.0
FBti0062713-RA,0.0,0.0
FBti0062714-RA,0.0,0.0
FBti0062715-RA,0.0039525691699604,0.0
FBti0062716-RA,0.0,0.0
FBti0062717-RA,0.0,0.0
FBti0062718-RA,0.0,0.0
FBti0062719-RA,0.0,0.0
FBti0062720-RA,0.0078431372549019,0.0
FBti0062721-RA,0.0,0.0
FBti0062733-RA,0.0117647058823529,0.0
FBti0062735-RA,0.0,0.0
FBti0062736-RA,0.0,0.0
FBti0062738-RA,0.0064516129032258,0.0
FBti0062739-RA,0.0,0.0
FBti0062740-RA,0.0,0.0
FBti0062743-RA,0.0196078431372549,0.0
FBti0062748-RA,0.0,0.0
FBti0062760-RA,0.0,0.0
FBti0062761-RA,0.0,0.0
FBti0062762-RA,0.0024630541871921,0.0
FBti0062763-RA,0.0,0.0
FBti0062765-RA,0.0048543689320388,0.0
FBti0062766-RA,0.0088300220750551,0.0
FBti0062768-RA,0.0081967213114754,0.0
FBti0062769-RA,0.0093457943925233,0.0
FBti0062770-RA,0.0,0.0
FBti0062771-RA,0.0077519379844961,0.0
FBti0062772-RA,0.0,0.0
FBti0062783-RA,0.0091743119266055,0.0
FBti0062784-RA,0.0098039215686274,0.0
FBti0062785-RA,0.003584229390681,0.0
FBti0062787-RA,0.0,0.0
FBti0062789-RA,0.0,0.0
FBti0062794-RA,0.0,0.0
FBti0062808-RA,0.010332950631458,0.0
FBti0062809-RA,0.0,0.0
FBti0062810-RA,0.0142857142857142,0.0
FBti0062812-RA,0.0,0.0
FBti0062813-RA,0.0083565459610027,0.0
FBti0062825-RA,0.0,0.0
FBti0062826-RA,0.0,0.0
FBti0062827-RA,0.0,0.0
FBti0062828-RA,0.0,0.0
FBti0062831-RA,0.0051867219917012,0.0
FBti0062833-RA,0.0,0.0
FBti0062835-RA,0.0,0.0
FBti0062837-RA,0.0,0.0
FBti0062838-RA,0.0089686098654708,0.0
FBti0062839-RA,0.0,0.0
FBti0062856-RA,0.0054079473312955,0.0
FBti0062857-RA,0.0057330057330057,0.0
FBti0062858-RA,0.0,0.0
FBti0062860-RA,0.0,0.0
FBti0062861-RA,0.0,0.0
FBti0062862-RA,0.019108280254777,0.0
FBti0062863-RA,0.0,0.0
FBti0062865-RA,0.0,0.0
FBti0062867-RA,0.0,0.0
FBti0062868-RA,0.037037037037037,0.0
FBti0062869-RA,0.0043478260869565,0.0
FBti0062879-RA,0.0,0.0
FBti0062880-RA,0.0141342756183745,0.0
FBti0062881-RA,0.0,0.0
FBti0062888-RA,0.0,0.0
FBti0062889-RA,0.0,0.0
FBti0062891-RA,0.0,0.0
FBti0062897-RA,0.0980392156862745,0.0
FBti0062898-RA,0.0181268882175226,0.0
FBti0062899-RA,0.0,0.0
FBti0062900-RA,0.0020283975659229,0.0
FBti0062901-RA,0.0425531914893617,0.0
FBti0062902-RA,0.0025,0.0
FBti0062903-RA,0.0,0.0
FBti0062904-RA,0.0,0.0
FBti0062905-RA,0.0052910052910052,0.0
FBti0062906-RA,0.003976143141153,0.0
FBti0062907-RA,0.0054945054945054,0.0
FBti0062908-RA,0.0,0.0
FBti0062909-RA,0.0,0.0
FBti0062915-RA,0.0,0.0
FBti0062916-RA,0.0068965517241379,0.0
FBti0062917-RA,0.0,0.0
FBti0062918-RA,0.0056497175141242,0.0
FBti0062919-RA,0.0,0.0
FBti0062920-RA,0.0,0.0
FBti0062921-RA,0.0,0.0
FBti0062922-RA,0.0114285714285714,0.0
FBti0062924-RA,0.0,0.0
FBti0062926-RA,0.0045454545454545,0.0
FBti0062927-RA,0.0,0.0
FBti0062940-RA,0.0,0.0
FBti0062942-RA,0.0,0.0
FBti0062943-RA,0.0,0.0
FBti0062945-RA,0.0,0.0
FBti0062946-RA,0.0,0.0
FBti0062959-RA,0.0,0.0
FBti0062960-RA,0.0,0.0
FBti0062961-RA,0.0,0.0
FBti0062964-RA,0.0,0.0
FBti0062965-RA,0.0,0.0
FBti0062966-RA,0.0,0.0
FBti0062967-RA,0.0,0.0
FBti0062977-RA,0.0021598272138228,0.0
FBti0062978-RA,0.0,0.0
FBti0062979-RA,0.0,0.0
FBti0062980-RA,0.0303030303030303,0.0
FBti0062981-RA,0.0,0.0
FBti0062982-RA,0.0,0.0
FBti0062994-RA,0.0,0.0
FBti0062995-RA,0.0,0.0
FBti0062996-RA,0.0,0.0
FBti0062997-RA,0.0238095238095238,0.0
FBti0062998-RA,0.0,0.0
FBti0062999-RA,0.0,0.0
FBti0063000-RA,0.0,0.0
FBti0063001-RA,0.0,0.0
FBti0063002-RA,0.0980392156862745,0.0
FBti0063003-RA,0.0,0.0
FBti0063004-RA,0.0181818181818181,0.0
FBti0063008-RA,0.0,0.0
FBti0063024-RA,0.0,0.0
FBti0063036-RA,0.0,0.0
FBti0063037-RA,0.0,0.0
FBti0063044-RA,0.0,0.0
FBti0063302-RA,0.0,0.0
FBti0063303-RA,0.0169491525423728,0.0
FBti0063304-RA,0.0,0.0
FBti0063305-RA,0.0,0.0
FBti0063306-RA,0.0,0.0
FBti0063307-RA,0.0,0.0
FBti0063309-RA,0.0,0.0
FBti0063322-RA,0.0294117647058823,0.0
FBti0063323-RA,0.0196078431372549,0.0
FBti0063324-RA,0.0367454068241469,0.0
FBti0063325-RA,0.0104166666666666,0.0
FBti0063326-RA,0.0284810126582278,0.0
FBti0063327-RA,0.0,0.0
FBti0063328-RA,0.02,0.0
FBti0063331-RA,0.0,0.0
FBti0063332-RA,0.0343642611683848,0.0
FBti0063335-RA,0.0223463687150838,0.0
FBti0063336-RA,0.03125,0.0
FBti0063337-RA,0.0376984126984126,0.0
FBti0063338-RA,0.0392156862745098,0.0
FBti0063351-RA,0.0146699266503667,0.0
FBti0063355-RA,0.0303030303030303,0.0
FBti0063369-RA,0.0029542097488921,0.0
FBti0063370-RA,0.0024691358024691,0.0
FBti0063371-RA,0.0,0.0
FBti0063372-RA,0.0076726342710997,0.0
FBti0063373-RA,0.0125,0.0
FBti0063374-RA,0.0,0.0
FBti0063375-RA,0.0,0.0
FBti0063376-RA,0.0193798449612403,0.0
FBti0063377-RA,0.0,0.0
FBti0063378-RA,0.0125523012552301,0.0
FBti0063379-RA,0.0,0.0
FBti0063380-RA,0.0,0.0
FBti0063382-RA,0.009556313993174,0.0
FBti0063383-RA,0.0061349693251533,0.0
FBti0063384-RA,0.0208333333333333,0.0
FBti0063385-RA,0.0,0.0
FBti0063386-RA,0.0151515151515151,0.0
FBti0063387-RA,0.0069444444444444,0.0
FBti0063388-RA,0.0071428571428571,0.0
FBti0063396-RA,0.0078277886497064,0.0
FBti0063398-RA,0.0087719298245614,0.0
FBti0063399-RA,0.0122448979591836,0.0
FBti0063400-RA,0.0054347826086956,0.0
FBti0063401-RA,0.0178571428571428,0.0
FBti0063402-RA,0.0063157894736842,0.0
FBti0063403-RA,0.0150375939849624,0.0
FBti0063404-RA,0.0,0.0
FBti0063405-RA,0.0,0.0
FBti0063406-RA,0.0,0.0
FBti0063408-RA,0.0,0.0
FBti0063410-RA,0.0,0.0
FBti0063411-RA,0.0,0.0
FBti0063412-RA,0.0,0.0
FBti0063413-RA,0.0,0.0
FBti0063414-RA,0.0,0.0
FBti0063419-RA,0.0105263157894736,0.0
FBti0063420-RA,0.0063897763578274,0.0
FBti0063421-RA,0.0,0.0
FBti0063422-RA,0.0067567567567567,0.0
FBti0063423-RA,0.0204081632653061,0.0
FBti0063424-RA,0.0048543689320388,0.0
FBti0063425-RA,0.0049261083743842,0.0
FBti0063426-RA,0.0031347962382445,0.0
FBti0063427-RA,0.0,0.0
FBti0063428-RA,0.0203045685279187,0.0
FBti0063429-RA,0.015,0.0
FBti0063430-RA,0.0304878048780487,0.0
FBti0063434-RA,0.0044543429844097,0.0
FBti0063443-RA,0.0032,0.0
FBti0063444-RA,0.0,0.0
FBti0063445-RA,0.0161290322580645,0.0
FBti0063446-RA,0.0021240441801189,0.0
FBti0063447-RA,0.000754716981132,0.0
FBti0063448-RA,0.0214067278287461,0.0
FBti0063450-RA,0.0033883947479881,0.0
FBti0063451-RA,0.0212765957446808,0.0
FBti0063452-RA,0.0071174377224199,0.0
FBti0063469-RA,0.0,0.0
FBti0063470-RA,0.0,0.0
FBti0063471-RA,0.0,0.0
FBti0063472-RA,0.0,0.0
FBti0063473-RA,0.0,0.0
FBti0063474-RA,0.0,0.0
FBti0063475-RA,0.0,0.0
FBti0063476-RA,0.0,0.0
FBti0063477-RA,0.0,0.0
FBti0063490-RA,0.0101010101010101,0.0
FBti0063492-RA,0.0,0.0
FBti0063494-RA,0.0,0.0
FBti0063495-RA,0.0,0.0
FBti0063496-RA,0.0,0.0
FBti0063497-RA,0.0,0.0
FBti0063499-RA,0.0,0.0
FBti0063500-RA,0.0,0.0
FBti0063501-RA,0.0,0.0
FBti0063502-RA,0.0,0.0
FBti0063512-RA,0.0,0.0
FBti0063513-RA,0.0,0.0
FBti0063514-RA,0.0,0.0
FBti0063516-RA,0.0129151291512915,0.0
FBti0063517-RA,0.0101289134438305,0.0
FBti0063518-RA,0.0,0.0
FBti0063519-RA,0.0,0.0
FBti0063522-RA,0.0,0.0
FBti0063523-RA,0.0010373443983402,0.0
FBti0063524-RA,0.0123456790123456,0.0
FBti0063525-RA,0.0,0.0
FBti0063526-RA,0.028169014084507,0.0
FBti0063527-RA,0.0,0.0
FBti0063528-RA,0.0,0.0
FBti0063529-RA,0.0476190476190476,0.0
FBti0063530-RA,0.0,0.0
FBti0063531-RA,0.0,0.0
FBti0063532-RA,0.0,0.0
FBti0063537-RA,0.0,0.0
FBti0063538-RA,0.0,0.0
FBti0063539-RA,0.0,0.0
FBti0063540-RA,0.0,0.0
FBti0063541-RA,0.0,0.0
FBti0063542-RA,0.0,0.0
FBti0063543-RA,0.0,0.0
FBti0063544-RA,0.0,0.0
FBti0063545-RA,0.0,0.0
FBti0063546-RA,0.0,0.0
FBti0063547-RA,0.0,0.0
FBti0063548-RA,0.0153846153846153,0.0
FBti0063549-RA,0.0026881720430107,0.0
FBti0063550-RA,0.0071174377224199,0.0
FBti0063551-RA,0.0,0.0
FBti0063552-RA,0.0,0.0
FBti0063553-RA,0.0100806451612903,0.0
FBti0063554-RA,0.0,0.0
FBti0063560-RA,0.0,0.0
FBti0063562-RA,0.0,0.0
FBti0063564-RA,0.0,0.0
FBti0063565-RA,0.0,0.0
FBti0063568-RA,0.0229007633587786,0.0
FBti0063569-RA,0.0040160642570281,0.0
FBti0063570-RA,0.0088105726872246,0.0
FBti0063571-RA,0.0138121546961325,0.0
FBti0063572-RA,0.0,0.0
FBti0063573-RA,0.0072674418604651,0.0
FBti0063574-RA,0.0126582278481012,0.0
FBti0063575-RA,0.0113636363636363,0.0
FBti0063576-RA,0.0087873462214411,0.0
FBti0063577-RA,0.0,0.0
FBti0063578-RA,0.0101694915254237,0.0
FBti0063589-RA,0.0,0.0
FBti0063590-RA,0.0058651026392961,0.0
FBti0063591-RA,0.0085959885386819,0.0
FBti0063592-RA,0.0,0.0
FBti0063593-RA,0.0125786163522012,0.0
FBti0063594-RA,0.0,0.0
FBti0063595-RA,0.0,0.0
FBti0063596-RA,0.0,0.0
FBti0063597-RA,0.0068027210884353,0.0
FBti0063598-RA,0.0,0.0
FBti0063599-RA,0.0,0.0
FBti0063600-RA,0.0,0.0
FBti0063601-RA,0.0,0.0
FBti0063602-RA,0.0,0.0
FBti0063603-RA,0.0032258064516129,0.0
FBti0063604-RA,0.0,0.0
FBti0063605-RA,0.0,0.0
FBti0063606-RA,0.0,0.0
FBti0063607-RA,0.0043478260869565,0.0
FBti0063617-RA,0.0,0.0
FBti0063618-RA,0.0,0.0
FBti0063633-RA,0.0,0.0
FBti0063634-RA,0.0,0.0
FBti0063635-RA,0.0,0.0
FBti0063636-RA,0.0,0.0
FBti0063637-RA,0.0,0.0
FBti0063638-RA,0.0,0.0
FBti0063639-RA,0.0,0.0
FBti0063640-RA,0.0,0.0
FBti0063641-RA,0.0,0.0
FBti0063642-RA,0.0,0.0
FBti0063651-RA,0.0,0.0
FBti0063653-RA,0.0,0.0
FBti0063654-RA,0.0,0.0
FBti0063655-RA,0.0,0.0
FBti0063656-RA,0.0,0.0
FBti0063658-RA,0.0,0.0
FBti0063669-RA,0.0,0.0
FBti0063670-RA,0.027027027027027,0.0
FBti0063671-RA,0.0,0.0
FBti0063678-RA,0.0,0.0
FBti0063693-RA,0.0517241379310344,0.0
FBti0063694-RA,0.0,0.0
FBti0063712-RA,0.0,0.0
FBti0063729-RA,0.0,0.0
FBti0063732-RA,0.0,0.0
FBti0063734-RA,0.0,0.0
FBti0063735-RA,0.0,0.0
FBti0063736-RA,0.0,0.0
FBti0063737-RA,0.0,0.0
FBti0063738-RA,0.0,0.0
FBti0063901-RA,0.0263157894736842,0.0
FBti0063906-RA,0.0,0.0
FBti0063943-RA,0.0217391304347826,0.0
FBti0063956-RA,0.0016748260757536,0.0
FBti0063957-RA,0.0251572327044025,0.0
FBti0063958-RA,0.019108280254777,0.0
FBti0063972-RA,0.002770083102493,0.0
FBti0063973-RA,0.0,0.0
FBti0063974-RA,0.0,0.0
FBti0063975-RA,0.0063829787234042,0.0
FBti0063977-RA,0.0077669902912621,0.0
FBti0063979-RA,0.0043383947939262,0.0
FBti0063980-RA,0.0,0.0
FBti0063981-RA,0.0,0.0
FBti0063991-RA,0.0067415730337078,0.0
FBti0063992-RA,0.015267175572519,0.0
FBti0063993-RA,0.0,0.0
FBti0063994-RA,0.0,0.0
FBti0063995-RA,0.0,0.0
FBti0063996-RA,0.0,0.0
FBti0063997-RA,0.0,0.0
FBti0063998-RA,0.0054644808743169,0.0
FBti0063999-RA,0.0,0.0
FBti0064000-RA,0.0198019801980198,0.0
FBti0064001-RA,0.0028355387523629,0.0
FBti0064003-RA,0.0,0.0
FBti0064013-RA,0.0034246575342465,0.0
FBti0064014-RA,0.0,0.0
FBti0064015-RA,0.0062111801242236,0.0
FBti0064016-RA,0.0043859649122807,0.0
FBti0064017-RA,0.0,0.0
FBti0064018-RA,0.0086206896551724,0.0
FBti0064019-RA,0.0175438596491228,0.0
FBti0064020-RA,0.0058479532163742,0.0
FBti0064021-RA,0.0119760479041916,0.0
FBti0064023-RA,0.0073529411764705,0.0
FBti0064033-RA,0.0,0.0
FBti0064034-RA,0.0,0.0
FBti0064035-RA,0.0042553191489361,0.0
FBti0064036-RA,0.008130081300813,0.0
FBti0064037-RA,0.0,0.0
FBti0064039-RA,0.0023923444976076,0.0
FBti0064040-RA,0.0,0.0
FBti0064041-RA,0.0069686411149825,0.0
FBti0064042-RA,0.0076923076923076,0.0
FBti0064044-RA,0.0,0.0
FBti0064062-RA,0.0133333333333333,0.0
FBti0064063-RA,0.0058479532163742,0.0
FBti0064064-RA,0.003003003003003,0.0
FBti0064065-RA,0.0533333333333333,0.0
FBti0064066-RA,0.0138888888888888,0.0
FBti0064067-RA,0.0,0.0
FBti0064068-RA,0.0,0.0
FBti0064070-RA,0.0039525691699604,0.0
FBti0064074-RA,0.0,0.0
FBti0064075-RA,0.0,0.0
FBti0064084-RA,0.0,0.0
FBti0064085-RA,0.0,0.0
FBti0064086-RA,0.0476190476190476,0.0
FBti0064087-RA,0.0,0.0
FBti0064088-RA,0.0,0.0
FBti0064089-RA,0.0,0.0
FBti0064090-RA,0.0,0.0
FBti0064091-RA,0.0,0.0
FBti0064092-RA,0.0,0.0
FBti0064093-RA,0.0,0.0
FBti0064102-RA,0.0,0.0
FBti0064103-RA,0.0,0.0
FBti0064105-RA,0.0,0.0
FBti0064107-RA,0.0,0.0
FBti0064109-RA,0.0,0.0
FBti0064111-RA,0.0,0.0
FBti0064112-RA,0.0,0.0
FBti0064113-RA,0.0,0.0
FBti0064114-RA,0.0,0.0
FBti0064115-RA,0.0,0.0
FBti0064130-RA,0.0039331366764995,0.0
FBti0064131-RA,0.0,0.0
FBti0064132-RA,0.0,0.0
FBti0064133-RA,0.0,0.0
FBti0064134-RA,0.0,0.0
FBti0064152-RA,0.0172413793103448,0.0
FBti0064153-RA,0.0,0.0
FBti0064154-RA,0.0017615971814445,0.0
FBti0064157-RA,0.0,0.0
FBti0064159-RA,0.0,0.0
FBti0064160-RA,0.0,0.0
FBti0064172-RA,0.0,0.0
FBti0064173-RA,0.0,0.0
FBti0064175-RA,0.0,0.0
FBti0064176-RA,0.0,0.0
FBti0064177-RA,0.0,0.0
FBti0064178-RA,0.0,0.0
FBti0064179-RA,0.0,0.0
FBti0064180-RA,0.0136986301369863,0.0
FBti0064190-RA,0.0454545454545454,0.0
FBti0064192-RA,0.0,0.0
FBti0064194-RA,0.0,0.0
FBti0064203-RA,0.0,0.0
FBti0064204-RA,0.0,0.0
FBti0064205-RA,0.0,0.0
FBti0064206-RA,0.0,0.0
FBti0064207-RA,0.0,0.0
FBti0064208-RA,0.027027027027027,0.0
FBti0064209-RA,0.0175438596491228,0.0
FBti0064210-RA,0.0300751879699248,0.0
FBti0064211-RA,0.0089285714285714,0.0
FBti0064219-RA,0.0,0.0
FBti0064220-RA,0.0258964143426294,0.0
FBti0064221-RA,0.0,0.0
FBti0064222-RA,0.0,0.0
FBti0064223-RA,0.0373831775700934,0.0
FBti0064224-RA,0.0568720379146919,0.0
FBti0064232-RA,0.0,0.0
FBti0072962-RA,0.0,0.0
FBti0072963-RA,0.0,0.0
FBti0102096-RA,0.0,0.0
FBti0102097-RA,0.0,0.0
FBti0102101-RA,0.0,0.0
FBti0102102-RA,0.0,0.0
FBti0102103-RA,0.0,0.0
FBti0102104-RA,0.0,0.0
FBti0102105-RA,0.0003448870494912,0.0
FBti0102106-RA,0.0,0.0
FBti0102107-RA,0.0,0.0
FBti0102108-RA,0.0,0.0
FBti0102109-RA,0.0,0.0
FBti0102110-RA,0.0,0.0
FBti0102111-RA,0.0,0.0
FBti0102112-RA,0.0,0.0
